,Player,final_team,Pos,G,MP,PER,TS%,3PAr,TRB%,USG%,OWS,DWS,Height,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
471,PJ Tucker,HOU,PF,1.0,0.83,0.4946581196581197,0.6883116883116883,0.58,0.2889189189189189,0.2544578313253012,0.26484018264840187,0.45368620037807184,0.40000000000000036,0.2,0.12,0.11,0.09,0.08,0.05,0.07,0.05,0.22,0.19,0.13,0.12,0.1,0.13,0.19,0.21
472,Rayjon Tucker,UTA,SG,0.04773869346733668,0.15823529411764709,0.5,0.7532467532467532,0.4,0.18378378378378377,0.4,0.16742770167427704,0.03780718336483932,0.3000000000000001,0.28,0.07,0.1,0.22,0.16,0.25,0.3,0.02,0.15,0.12,0.07,0.0,0.0,0.2,0.14,0.35
473,Evan Turner,ATL,PG,0.7939698492462312,0.6470588235294118,0.5354700854700855,0.6493506493506493,0.16,0.23513513513513512,0.4127710843373494,0.19558599695586001,0.3761814744801512,0.4500000000000002,0.3,0.03,0.05,0.28,0.26,0.11,0.13,0.02,0.21,0.16,0.38,0.08,0.08,0.26,0.16,0.31
474,Myles Turner,IND,C,0.8567839195979899,0.7547058823529411,0.6521367521367522,0.7272727272727273,0.21,0.352972972972973,0.47373493975903613,0.3264840182648402,0.6370510396975425,0.6999999999999998,0.35,0.08,0.08,0.32,0.28,0.16,0.21,0.05,0.27,0.24,0.12,0.08,0.56,0.19,0.22,0.41
475,Jarrod Uthoff,WAS,SF,0.03768844221105527,0.23029411764705882,0.5072649572649572,0.6103896103896104,0.36,0.22999999999999998,0.43927710843373496,0.16362252663622529,0.030245746691871456,0.6000000000000002,0.33,0.11,0.11,0.24,0.23,0.08,0.12,0.06,0.16,0.17,0.17,0.06,0.15,0.08,0.13,0.32
476,Jonas Valanciunas,MEM,C,0.8417085427135679,0.646764705882353,0.7662393162393163,0.8051948051948051,0.07,0.5727027027027027,0.5334939759036145,0.4703196347031964,0.502835538752363,0.6999999999999998,0.38,0.02,0.02,0.48,0.36,0.19,0.25,0.11,0.41,0.38,0.13,0.05,0.31,0.26,0.24,0.49
477,Denzel Valentine,CHI,SF,0.42462311557788945,0.5373529411764707,0.520940170940171,0.6623376623376623,0.6,0.24702702702702703,0.43421686746987953,0.17960426179604266,0.24196597353497165,0.3499999999999999,0.35,0.21,0.2,0.15,0.15,0.03,0.05,0.02,0.23,0.17,0.29,0.1,0.04,0.19,0.21,0.34
478,Jarred Vanderbilt,MIN,SF-PF,0.0678391959798995,0.0423529411764706,0.5200854700854701,0.7532467532467532,0.1,0.4105405405405405,0.4250602409638554,0.15296803652968038,0.035916824196597356,0.6000000000000002,0.24,0.0,0.02,0.28,0.22,0.14,0.19,0.1,0.29,0.27,0.14,0.22,0.19,0.49,0.28,0.29
479,Fred VanVleet,TOR,PG,0.5778894472361809,0.6220588235294118,0.602991452991453,0.6883116883116883,0.45,0.16918918918918918,0.47277108433734943,0.3264840182648402,0.3913043478260869,0.1999999999999999,0.37,0.19,0.18,0.19,0.19,0.13,0.16,0.01,0.15,0.11,0.49,0.12,0.1,0.22,0.17,0.4
480,Gabe Vincent,MIA,PG,0.020100502512562814,0.19264705882352942,0.31837606837606836,0.3896103896103896,0.73,0.09189189189189188,0.4867469879518072,0.13698630136986303,0.03780718336483932,0.3000000000000001,0.44,0.21,0.32,0.05,0.12,0.0,0.0,0.0,0.1,0.06,0.21,0.19,0.0,0.04,0.17,0.24
481,Noah Vonleh,DEN,C-PF,0.7763819095477387,0.43500000000000005,0.5457264957264958,0.6883116883116883,0.18,0.44432432432432434,0.33036144578313253,0.20243531202435314,0.223062381852552,0.65,0.24,0.05,0.05,0.22,0.19,0.11,0.15,0.08,0.33,0.3,0.13,0.07,0.17,0.18,0.24,0.27
482,Nikola Vucevic,ORL,C,0.8492462311557789,0.8229411764705882,0.7544871794871796,0.7012987012987013,0.15,0.4964864864864865,0.6339759036144578,0.37671232876712335,0.6181474480151229,0.6999999999999998,0.51,0.07,0.08,0.51,0.43,0.12,0.16,0.08,0.39,0.34,0.31,0.09,0.25,0.23,0.17,0.53
483,Dean Wade,CLE,PF,0.02763819095477387,0.09558823529411764,0.5897435897435898,0.961038961038961,0.31,0.4027027027027027,0.2385542168674699,0.16742770167427704,0.03780718336483932,0.6000000000000002,0.19,0.1,0.05,0.23,0.14,0.0,0.03,0.03,0.33,0.27,0.1,0.1,0.38,0.13,0.27,0.26
484,Moritz Wagner,WAS,C,0.2185929648241206,0.3497058823529412,0.5632478632478632,0.7662337662337662,0.37,0.327027027027027,0.48457831325301204,0.19178082191780824,0.1228733459357278,0.6999999999999998,0.34,0.1,0.12,0.29,0.22,0.19,0.23,0.06,0.27,0.24,0.17,0.08,0.21,0.33,0.37,0.42
485,Dion Waiters,LAL,SG,0.5201005025125628,0.7414705882352941,0.5324786324786326,0.6493506493506493,0.41,0.14702702702702702,0.5245783132530121,0.16514459665144599,0.27599243856332706,0.3000000000000001,0.41,0.17,0.16,0.24,0.24,0.1,0.14,0.01,0.13,0.1,0.29,0.1,0.08,0.26,0.16,0.4
486,Kemba Walker,BOS,PG,0.9472361809045227,0.9302941176470587,0.7401709401709402,0.7272727272727273,0.43,0.16918918918918918,0.6853012048192771,0.5958904109589042,0.46502835538752363,0.15000000000000005,0.52,0.24,0.22,0.31,0.29,0.25,0.3,0.02,0.15,0.11,0.45,0.11,0.08,0.26,0.1,0.6
487,Tyrone Wallace,ATL,SG,0.2638190954773869,0.37617647058823533,0.45235042735042735,0.5974025974025974,0.14,0.2127027027027027,0.42771084337349397,0.12557077625570778,0.10964083175803402,0.40000000000000036,0.31,0.02,0.04,0.28,0.26,0.13,0.18,0.02,0.16,0.14,0.22,0.1,0.1,0.23,0.24,0.31
488,Taurean Prince,BRK,SF,0.2964824120603015,0.7641176470588235,0.5147435897435898,0.6883116883116883,0.56,0.23783783783783785,0.4814457831325301,0.11872146118721463,0.31379962192816635,0.5,0.39,0.23,0.22,0.18,0.17,0.1,0.12,0.02,0.22,0.17,0.2,0.09,0.1,0.27,0.19,0.4
489,Derrick Walton,DET,PG,0.10301507537688442,0.19794117647058826,0.49935897435897436,0.7532467532467532,0.65,0.11891891891891893,0.20457831325301204,0.18264840182648404,0.054820415879017016,0.15000000000000005,0.16,0.12,0.11,0.05,0.05,0.06,0.08,0.01,0.11,0.09,0.3,0.09,0.08,0.09,0.17,0.19
490,Brad Wanamaker,BOS,PG,0.2663316582914573,0.3920588235294118,0.576923076923077,0.7532467532467532,0.31,0.15864864864864864,0.3865060240963855,0.26636225266362257,0.27032136105860116,0.3000000000000001,0.28,0.09,0.08,0.21,0.19,0.18,0.19,0.01,0.14,0.11,0.4,0.13,0.04,0.22,0.22,0.34
491,TJ Warren,IND,SF,0.7211055276381909,0.8223529411764706,0.6521367521367522,0.7272727272727273,0.17,0.21216216216216216,0.5320481927710843,0.36681887366818877,0.24763705103969755,0.5499999999999998,0.44,0.07,0.08,0.44,0.37,0.14,0.18,0.04,0.15,0.14,0.12,0.11,0.15,0.14,0.18,0.5
492,PJ Washington,CHO,PF,0.14321608040201006,0.8135294117647058,0.5576923076923077,0.7142857142857143,0.39,0.2648648648648649,0.44819277108433736,0.19786910197869104,0.30245746691871456,0.5,0.34,0.14,0.13,0.23,0.21,0.1,0.15,0.03,0.22,0.18,0.2,0.09,0.21,0.21,0.2,0.37
493,Yuta Watanabe,MEM,SG,0.08040201005025126,0.16999999999999998,0.45534188034188033,0.5454545454545454,0.27,0.2702702702702703,0.3795180722891566,0.14611872146118723,0.04725897920604915,0.5499999999999998,0.31,0.06,0.08,0.21,0.21,0.07,0.12,0.04,0.21,0.18,0.13,0.11,0.08,0.09,0.16,0.24
494,Tremont Waters,BOS,PG,0.02512562814070352,0.23970588235294119,0.38461538461538464,0.4935064935064935,0.49,0.14594594594594595,0.5831325301204819,0.12176560121765603,0.056710775047258986,0.05000000000000039,0.42,0.1,0.2,0.19,0.21,0.13,0.13,0.0,0.15,0.1,0.4,0.25,0.15,0.52,0.25,0.3
495,Paul Watson,TOR,SF-SG,0.022613065326633167,0.17735294117647057,0.5581196581196581,0.7012987012987013,0.46,0.2783783783783784,0.3889156626506024,0.17047184170471844,0.034026465028355386,0.4500000000000002,0.3,0.13,0.14,0.16,0.16,0.16,0.21,0.02,0.26,0.19,0.26,0.14,0.08,0.13,0.13,0.32
496,Quinndary Weatherspoon,SAS,SG,0.02512562814070352,0.13,0.3611111111111111,0.4415584415584416,0.29,0.12972972972972974,0.3060240963855422,0.14459665144596653,0.01890359168241966,0.3000000000000001,0.21,0.04,0.07,0.12,0.16,0.03,0.06,0.01,0.1,0.08,0.4,0.12,0.1,0.28,0.22,0.14
497,Russell Westbrook,HOU,PG,0.9296482412060302,0.9635294117647059,0.8341880341880342,0.6883116883116883,0.24,0.3940540540540541,0.8346987951807229,0.601978691019787,0.8147448015122872,0.3000000000000001,0.6,0.12,0.14,0.49,0.45,0.33,0.43,0.05,0.33,0.27,0.8,0.15,0.06,0.53,0.18,0.67
498,Coby White,CHI,SG,0.16080402010050251,0.6788235294117646,0.5470085470085471,0.6623376623376623,0.48,0.2054054054054054,0.5879518072289156,0.12176560121765603,0.2835538752362949,0.3499999999999999,0.47,0.22,0.22,0.24,0.25,0.12,0.16,0.02,0.18,0.14,0.3,0.09,0.02,0.27,0.16,0.46
499,Derrick White,SAS,SG,0.3793969849246231,0.6073529411764705,0.6269230769230769,0.7532467532467532,0.33,0.21135135135135136,0.4332530120481928,0.3249619482496195,0.2741020793950851,0.3499999999999999,0.32,0.11,0.1,0.25,0.21,0.16,0.2,0.02,0.18,0.14,0.42,0.1,0.23,0.22,0.19,0.38
500,Hassan Whiteside,POR,C,0.8592964824120602,0.751764705882353,0.8087606837606837,0.7792207792207791,0.01,0.6581081081081082,0.5291566265060241,0.4604261796042619,0.8166351606805292,0.7500000000000003,0.37,0.0,0.0,0.49,0.37,0.17,0.28,0.13,0.48,0.44,0.08,0.07,0.67,0.24,0.22,0.47
501,Andrew Wiggins,GSW,SF-SG,0.9321608040201005,0.9708823529411764,0.6113247863247864,0.6753246753246753,0.24,0.18324324324324326,0.632289156626506,0.2762557077625571,0.21928166351606806,0.5,0.48,0.1,0.11,0.39,0.36,0.22,0.29,0.03,0.13,0.12,0.19,0.08,0.12,0.23,0.13,0.52
502,Grant Williams,BOS,PF,0.1708542713567839,0.36617647058823527,0.4615384615384616,0.6493506493506493,0.46,0.24594594594594593,0.2795180722891566,0.16742770167427704,0.2835538752362949,0.4500000000000002,0.21,0.06,0.09,0.13,0.11,0.08,0.11,0.06,0.17,0.17,0.19,0.08,0.25,0.19,0.36,0.2
503,Johnathan Williams,WAS,C,0.09547738693467336,0.3376470588235294,0.6064102564102565,0.7662337662337662,0.03,0.42945945945945946,0.3385542168674699,0.20167427701674281,0.06049149338374291,0.6000000000000002,0.26,0.0,0.01,0.35,0.25,0.13,0.23,0.13,0.24,0.29,0.1,0.04,0.21,0.14,0.32,0.33
504,Kenrich Williams,NOP,PF,0.21105527638190955,0.5826470588235295,0.47841880341880344,0.5974025974025974,0.61,0.3010810810810811,0.2587951807228916,0.17579908675799089,0.17958412098298676,0.4500000000000002,0.22,0.11,0.13,0.1,0.09,0.03,0.04,0.05,0.23,0.21,0.21,0.11,0.17,0.12,0.22,0.2
505,Lou Williams,LAC,SG,0.9195979899497487,0.7505882352941178,0.7141025641025642,0.7402597402597402,0.38,0.14027027027027028,0.6903614457831325,0.4596651445966515,0.20793950850661627,0.1999999999999999,0.49,0.18,0.18,0.32,0.31,0.37,0.43,0.02,0.12,0.09,0.44,0.09,0.06,0.34,0.11,0.61
506,Marvin Williams,MIL,PF,0.9221105527638191,0.7126470588235293,0.5878205128205128,0.7402597402597402,0.54,0.29000000000000004,0.36626506024096384,0.36377473363774737,0.4215500945179584,0.5499999999999998,0.3,0.17,0.16,0.16,0.14,0.09,0.11,0.04,0.24,0.2,0.13,0.09,0.19,0.1,0.14,0.33
507,Robert Williams,BOS,C,0.1507537688442211,0.245,0.7380341880341881,0.922077922077922,0.0,0.44432432432432434,0.28602409638554216,0.21993911719939122,0.16824196597353497,0.5499999999999998,0.21,0.0,0.0,0.32,0.21,0.09,0.14,0.1,0.31,0.31,0.16,0.13,0.81,0.18,0.29,0.31
508,Nigel Williams-Goss,UTA,PG,0.022613065326633167,0.06852941176470588,0.46581196581196577,0.5324675324675324,0.44,0.17837837837837836,0.4192771084337349,0.15220700152207003,0.03780718336483932,0.2500000000000003,0.32,0.11,0.14,0.14,0.18,0.08,0.08,0.04,0.12,0.12,0.34,0.18,0.15,0.24,0.27,0.26
509,Zion Williamson,NOP,PF,0.05778894472361809,0.7399999999999999,0.8076923076923077,0.8051948051948051,0.04,0.3216216216216216,0.7349397590361446,0.27397260273972607,0.0945179584120983,0.4500000000000002,0.54,0.02,0.02,0.69,0.52,0.34,0.53,0.1,0.2,0.22,0.21,0.08,0.1,0.36,0.14,0.73
510,DJ Wilson,MIL,PF,0.2663316582914573,0.2832352941176471,0.49722222222222223,0.6753246753246753,0.48,0.3181081081081081,0.372289156626506,0.16210045662100458,0.18147448015122872,0.65,0.3,0.14,0.16,0.16,0.15,0.07,0.1,0.05,0.3,0.24,0.16,0.05,0.12,0.17,0.22,0.3
511,Justise Winslow,MIA,SF,0.6030150753768844,0.7570588235294118,0.5164529914529915,0.6363636363636364,0.27,0.28513513513513516,0.40385542168674704,0.15677321156773213,0.46124763705103966,0.4500000000000002,0.3,0.08,0.08,0.22,0.22,0.08,0.13,0.04,0.23,0.19,0.27,0.09,0.1,0.21,0.2,0.29
512,Christian Wood,DET,PF,0.2814070351758794,0.3973529411764706,0.732051282051282,0.7922077922077921,0.25,0.43621621621621626,0.5279518072289157,0.31582952815829535,0.18525519848771266,0.65,0.38,0.1,0.1,0.39,0.28,0.27,0.37,0.08,0.32,0.3,0.1,0.08,0.33,0.24,0.17,0.53
513,Delon Wright,DAL,SG,0.678391959798995,0.505,0.6309829059829061,0.7142857142857143,0.3,0.22513513513513514,0.4108433734939759,0.28767123287671237,0.29111531190926276,0.40000000000000036,0.3,0.09,0.09,0.22,0.21,0.13,0.17,0.04,0.18,0.16,0.42,0.15,0.15,0.2,0.14,0.34
514,Justin Wright-Foreman,UTA,PG,0.007537688442211055,0.2523529411764706,0.4807692307692308,0.5714285714285714,0.5,0.16486486486486485,0.5807228915662651,0.15220700152207003,0.03780718336483932,0.15000000000000005,0.45,0.13,0.22,0.24,0.22,0.14,0.18,0.0,0.16,0.11,0.46,0.13,0.0,0.29,0.24,0.39
515,Thaddeus Young,CHI,PF,0.9346733668341709,0.8150000000000001,0.6215811965811966,0.7012987012987013,0.19,0.32594594594594595,0.44650602409638557,0.30365296803652975,0.5614366729678639,0.5499999999999998,0.35,0.06,0.06,0.35,0.29,0.06,0.1,0.07,0.22,0.22,0.19,0.15,0.1,0.2,0.16,0.36
516,Trae Young,ATL,PG,0.35175879396984927,0.8858823529411763,0.7188034188034189,0.7272727272727273,0.41,0.1727027027027027,0.7510843373493976,0.44063926940639275,0.14366729678638943,0.1999999999999999,0.54,0.23,0.22,0.34,0.31,0.36,0.42,0.02,0.15,0.12,0.75,0.09,0.04,0.51,0.12,0.65
517,Cody Zeller,CHO,C,0.6884422110552764,0.6391176470588235,0.6555555555555556,0.7792207792207791,0.05,0.3937837837837838,0.40385542168674704,0.37366818873668195,0.3553875236294896,0.7500000000000003,0.28,0.01,0.02,0.33,0.26,0.18,0.24,0.09,0.26,0.27,0.17,0.1,0.25,0.18,0.26,0.36
518,Tyler Zeller,SAS,C,0.4623115577889447,0.30941176470588233,0.6121794871794872,0.7142857142857143,0.04,0.3924324324324324,0.4551807228915663,0.2184170471841705,0.1379962192816635,0.6999999999999998,0.33,0.02,0.01,0.38,0.32,0.15,0.19,0.09,0.25,0.26,0.15,0.04,0.23,0.18,0.28,0.39
519,Ante Zizic,CLE,C,0.2814070351758794,0.3161764705882353,0.6880341880341881,0.8311688311688311,0.0,0.4389189189189189,0.43927710843373496,0.2511415525114155,0.0661625708884688,0.65,0.31,0.0,0.0,0.4,0.31,0.17,0.24,0.1,0.29,0.29,0.13,0.04,0.23,0.21,0.25,0.41
520,Ivica Zubac,LAC,C,0.5301507537688442,0.3911764705882353,0.6944444444444445,0.7792207792207791,0.01,0.4864864864864865,0.4440963855421687,0.3089802130898022,0.23629489603024575,0.7500000000000003,0.33,0.0,0.0,0.42,0.33,0.18,0.23,0.12,0.35,0.35,0.16,0.04,0.38,0.22,0.28,0.42
